query	runtime_sec	exit_code	hits
s5-0122-0029	70	0	0
s5-0122-0030	32	0	0
s5-0122-0031	32	0	0
s5-0123-0000	35	0	6
s5-0123-0001	33	0	1
s5-0123-0002	32	0	0
s5-0123-0003	33	0	0
s5-0123-0004	239	0	0
s5-0123-0005	239	0	0
s5-0123-0006	230	0	1
s5-0123-0007	232	0	0
s5-0123-0008	244	0	2
s5-0123-0009	246	0	1
s5-0123-0010	34	0	0
s5-0123-0011	255	0	0
s5-0123-0012	32	0	0
s5-0123-0013	236	0	0
s5-0123-0014	232	0	0
s5-0123-0015	232	0	0
s5-0123-0016	31	0	1
s5-0123-0017	233	0	1
s5-0123-0018	236	0	0
s5-0123-0019	234	0	0
s5-0123-0020	33	0	1
s5-0123-0021	264	0	0
s5-0123-0022	246	0	1
s5-0123-0023	247	0	0
s5-0123-0024	31	0	0
s5-0123-0025	238	0	0
s5-0123-0026	237	0	0
s5-0123-0027	238	0	0
s5-0123-0028	233	0	0
s5-0123-0029	239	0	0
s5-0123-0030	240	0	0
s5-0123-0031	237	0	0
s5-0124-0000	246	0	0
s5-0124-0001	34	0	1
s5-0124-0002	232	0	0
s5-0124-0003	32	0	0
s5-0124-0004	68	0	0
s5-0124-0005	32	0	2
s5-0124-0006	233	0	0
s5-0124-0007	233	0	0
s5-0124-0008	31	0	2
s5-0124-0009	30	0	0
s5-0124-0010	32	0	11
s5-0124-0011	246	0	1
s5-0124-0012	236	0	0
s5-0124-0013	232	0	0
s5-0124-0014	233	0	0
s5-0124-0015	32	0	0
s5-0124-0016	236	0	0
s5-0124-0017	32	0	0
s5-0124-0018	31	0	0
s5-0124-0019	29	0	0
s5-0124-0020	249	0	0
s5-0124-0021	32	0	0
s5-0124-0022	32	0	0
s5-0124-0023	33	0	0
s5-0124-0024	29	0	3
s5-0124-0025	31	0	0
s5-0124-0026	31	0	0
s5-0124-0027	229	0	0
s5-0124-0028	70	0	0
s5-0124-0029	30	0	0
s5-0124-0030	31	0	0
s5-0124-0031	236	0	0
s5-0125-0000	248	0	7
s5-0125-0001	244	0	1
s5-0125-0002	236	0	3
s5-0125-0003	239	0	0
s5-0125-0004	32	0	0
s5-0125-0005	29	0	1
s5-0125-0006	31	0	0
s5-0125-0007	31	0	0
s5-0125-0008	236	0	1
s5-0125-0009	31	0	10
s5-0125-0010	33	0	4
s5-0125-0011	33	0	2
s5-0125-0012	30	0	1
s5-0125-0013	31	0	0
s5-0125-0014	230	0	1
s5-0125-0015	32	0	0
s5-0125-0016	31	0	3
s5-0125-0017	233	0	4
s5-0125-0018	30	0	0
s5-0125-0019	69	0	0
s5-0125-0020	254	0	0
s5-0125-0021	244	0	1
s5-0125-0022	245	0	0
s5-0125-0023	33	0	0
s5-0125-0024	30	0	21
s5-0125-0025	31	0	0
s5-0125-0026	32	0	5
s5-0125-0027	29	0	0
s5-0125-0028	31	0	7
s5-0125-0029	30	0	0
s5-0125-0030	32	0	1
s5-0125-0031	235	0	0
s5-0126-0000	54	0	1728
s5-0126-0001	39	0	598
s5-0126-0002	41	0	725
s5-0126-0003	252	0	650
s5-0126-0004	253	0	601
s5-0126-0005	242	0	190
s5-0126-0006	34	0	180
s5-0126-0007	244	0	242
s5-0126-0008	262	0	801
s5-0126-0009	74	0	188
s5-0126-0010	269	0	316
s5-0126-0011	265	0	329
s5-0126-0012	267	0	987
s5-0126-0013	254	0	475
s5-0126-0014	244	0	404
s5-0126-0015	257	0	521
s5-0126-0016	37	0	598
s5-0126-0017	244	0	207
s5-0126-0018	251	0	521
s5-0126-0019	253	0	454
s5-0126-0020	262	0	223
s5-0126-0021	37	0	63
s5-0126-0022	249	0	104
s5-0126-0023	248	0	135
s5-0126-0024	255	0	623
s5-0126-0025	245	0	205
s5-0126-0026	248	0	499
s5-0126-0027	246	0	507
s5-0126-0028	267	0	908
s5-0126-0029	35	0	325
s5-0126-0030	35	0	346
s5-0126-0031	38	0	502
s5-0127-0000	248	0	4
s5-0127-0001	243	0	3
s5-0127-0002	236	0	4
s5-0127-0003	239	0	0
s5-0127-0004	31	0	2
s5-0127-0005	230	0	2
s5-0127-0006	31	0	1
s5-0127-0007	231	0	0
s5-0127-0008	243	0	11
s5-0127-0009	240	0	0
s5-0127-0010	35	0	9
s5-0127-0011	31	0	0
s5-0127-0012	232	0	0
s5-0127-0013	30	0	0
s5-0127-0014	32	0	1
s5-0127-0015	32	0	0
s5-0127-0016	69	0	6
s5-0127-0017	30	0	0
s5-0127-0018	238	0	0
s5-0127-0019	32	0	0
s5-0127-0020	32	0	0
s5-0127-0021	34	0	0
s5-0127-0022	244	0	0
s5-0127-0023	33	0	0
s5-0127-0024	32	0	16
s5-0127-0025	29	0	0
s5-0127-0026	237	0	1
s5-0127-0027	234	0	0
s5-0127-0028	239	0	1
s5-0127-0029	32	0	0
s5-0127-0030	241	0	2
s5-0127-0031	239	0	0
s5-0128-0000	31	0	1
s5-0128-0001	31	0	0
s5-0128-0002	31	0	0
s5-0128-0003	222	0	0
s5-0128-0004	29	0	2
s5-0128-0005	32	0	0
s5-0128-0006	67	0	1
s5-0128-0007	31	0	0
s5-0128-0008	31	0	0
s5-0128-0009	232	0	0
s5-0128-0010	32	0	0
s5-0128-0011	239	0	0
s5-0128-0012	31	0	0
s5-0128-0013	30	0	0
s5-0128-0014	32	0	0
s5-0128-0015	31	0	0
s5-0128-0016	30	0	2
s5-0128-0017	226	0	0
s5-0128-0018	233	0	0
s5-0128-0019	31	0	0
s5-0128-0020	32	0	27
s5-0128-0021	247	0	2
s5-0128-0022	31	0	0
s5-0128-0023	32	0	0
s5-0128-0024	69	0	0
s5-0128-0025	31	0	0
s5-0128-0026	31	0	0
s5-0128-0027	232	0	1
s5-0128-0028	30	0	0
s5-0128-0029	30	0	0
s5-0128-0030	32	0	0
s5-0128-0031	32	0	0
s5-0129-0000	283	0	1247
s5-0129-0001	256	0	291
s5-0129-0002	37	0	492
s5-0129-0003	239	0	98
s5-0129-0004	246	0	271
s5-0129-0005	37	0	601
s5-0129-0006	244	0	128
s5-0129-0007	30	0	45
s5-0129-0008	257	0	584
s5-0129-0009	34	0	91
s5-0129-0010	264	0	225
s5-0129-0011	34	0	36
s5-0129-0012	41	0	588
s5-0129-0013	239	0	192
s5-0129-0014	238	0	164
s5-0129-0015	238	0	21
s5-0129-0016	252	0	406
s5-0129-0017	238	0	95
s5-0129-0018	243	0	214
s5-0129-0019	239	0	52
s5-0129-0020	251	0	114
s5-0129-0021	263	0	180
s5-0129-0022	244	0	77
s5-0129-0023	247	0	51
s5-0129-0024	250	0	416
s5-0129-0025	238	0	116
s5-0129-0026	238	0	225
s5-0129-0027	238	0	99
s5-0129-0028	253	0	540
s5-0129-0029	251	0	310
s5-0129-0030	243	0	144
s5-0129-0031	235	0	58
s5-0130-0000	89	0	5
s5-0130-0001	333	0	1
s5-0130-0002	49	0	0
s5-0130-0003	48	0	1
s5-0130-0004	39	0	2
s5-0130-0005	283	0	0
s5-0130-0006	39	0	0
s5-0130-0007	282	0	0
s5-0130-0008	288	0	3
s5-0130-0009	282	0	0
s5-0130-0010	42	0	0
s5-0130-0011	41	0	0
s5-0130-0012	40	0	10
s5-0130-0013	295	0	0
s5-0130-0014	40	0	0
s5-0130-0015	42	0	0
s5-0130-0016	40	0	0
s5-0130-0017	40	0	0
s5-0130-0018	286	0	1
s5-0130-0019	277	0	0
s5-0130-0020	44	0	3
s5-0130-0021	305	0	0
s5-0130-0022	292	0	0
s5-0130-0023	283	0	0
s5-0130-0024	308	0	0
s5-0130-0025	307	0	0
s5-0130-0026	42	0	0
s5-0130-0027	87	0	0
s5-0130-0028	53	0	0
s5-0130-0029	55	0	0
s5-0130-0030	53	0	0
s5-0130-0031	55	0	0
s5-0131-0000	54	0	1534
s5-0131-0001	256	0	341
s5-0131-0002	255	0	595
s5-0131-0003	34	0	141
s5-0131-0004	252	0	591
s5-0131-0005	34	0	151
s5-0131-0006	259	0	800
s5-0131-0007	35	0	259
s5-0131-0008	54	0	1045
s5-0131-0009	37	0	146
s5-0131-0010	45	0	369
s5-0131-0011	258	0	66
s5-0131-0012	53	0	836
s5-0131-0013	75	0	222
s5-0131-0014	51	0	831
s5-0131-0015	241	0	216
s5-0131-0016	40	0	401
s5-0131-0017	39	0	372
s5-0131-0018	34	0	117
s5-0131-0019	238	0	48
s5-0131-0020	38	0	176
s5-0131-0021	267	0	124
s5-0131-0022	40	0	256
s5-0131-0023	254	0	257
s5-0131-0024	252	0	629
s5-0131-0025	33	0	146
s5-0131-0026	246	0	240
s5-0131-0027	32	0	48
s5-0131-0028	254	0	608
s5-0131-0029	247	0	268
s5-0131-0030	257	0	822
s5-0131-0031	241	0	53
s5-0132-0000	73	0	2269
s5-0132-0001	277	0	791
s5-0132-0002	278	0	1193
s5-0132-0003	280	0	1264
s5-0132-0004	272	0	1136
s5-0132-0005	249	0	350
s5-0132-0006	264	0	1203
s5-0132-0007	44	0	1023
s5-0132-0008	284	0	1366
s5-0132-0009	251	0	301
s5-0132-0010	292	0	474
s5-0132-0011	272	0	560
s5-0132-0012	271	0	1238
s5-0132-0013	249	0	403
s5-0132-0014	272	0	1402
s5-0132-0015	266	0	1173
s5-0132-0016	46	0	939
s5-0132-0017	255	0	349
s5-0132-0018	76	0	288
s5-0132-0019	251	0	484
s5-0132-0020	281	0	437
s5-0132-0021	42	0	143
s5-0132-0022	43	0	502
s5-0132-0023	41	0	383
s5-0132-0024	50	0	1131
s5-0132-0025	253	0	472
s5-0132-0026	39	0	591
s5-0132-0027	262	0	793
s5-0132-0028	44	0	1096
s5-0132-0029	254	0	450
s5-0132-0030	43	0	1043
s5-0132-0031	44	0	872
s5-0133-0000	261	0	21
s5-0133-0001	34	0	1
s5-0133-0002	71	0	1
s5-0133-0003	31	0	0
s5-0133-0004	239	0	2
s5-0133-0005	36	0	39
s5-0133-0006	30	0	0
s5-0133-0007	30	0	0
s5-0133-0008	34	0	1
s5-0133-0009	32	0	1
s5-0133-0010	261	0	1
s5-0133-0011	250	0	0
s5-0133-0012	229	0	1
s5-0133-0013	230	0	0
s5-0133-0014	30	0	0
s5-0133-0015	32	0	0
s5-0133-0016	237	0	3
s5-0133-0017	238	0	0
s5-0133-0018	30	0	2
s5-0133-0019	29	0	0
s5-0133-0020	35	0	0
s5-0133-0021	37	0	13
s5-0133-0022	248	0	0
s5-0133-0023	247	0	0
s5-0133-0024	229	0	1
s5-0133-0025	235	0	0
s5-0133-0026	238	0	0
s5-0133-0027	31	0	0
s5-0133-0028	70	0	0
s5-0133-0029	32	0	0
s5-0133-0030	32	0	0
s5-0133-0031	31	0	0
s5-0134-0000	237	0	0
s5-0134-0001	239	0	0
s5-0134-0002	31	0	0
s5-0134-0003	32	0	0
s5-0134-0004	230	0	0
s5-0134-0005	30	0	1
s5-0134-0006	231	0	0
s5-0134-0007	233	0	0
s5-0134-0008	239	0	0
s5-0134-0009	243	0	0
s5-0134-0010	248	0	0
s5-0134-0011	71	0	0
s5-0134-0012	238	0	0
s5-0134-0013	30	0	0
s5-0134-0014	31	0	0
s5-0134-0015	228	0	0
s5-0134-0016	231	0	0
s5-0134-0017	237	0	0
s5-0134-0018	31	0	0
s5-0134-0019	29	0	0
s5-0134-0020	32	0	0
s5-0134-0021	34	0	0
s5-0134-0022	33	0	0
s5-0134-0023	33	0	0
s5-0134-0024	30	0	0
s5-0134-0025	31	0	0
s5-0134-0026	32	0	0
s5-0134-0027	32	0	0
s5-0134-0028	237	0	0
s5-0134-0029	32	0	0
s5-0134-0030	33	0	0
s5-0134-0031	71	0	0
s5-0135-0000	39	0	38
s5-0135-0001	245	0	0
s5-0135-0002	30	0	0
s5-0135-0003	30	0	0
s5-0135-0004	32	0	5
s5-0135-0005	236	0	0
s5-0135-0006	31	0	0
s5-0135-0007	236	0	1
s5-0135-0008	241	0	0
s5-0135-0009	32	0	0
s5-0135-0010	245	0	0
s5-0135-0011	245	0	0
s5-0135-0012	31	0	6
s5-0135-0013	42	0	2
s5-0135-0014	42	0	0
s5-0135-0015	43	0	0
s5-0135-0016	36	0	2
s5-0135-0017	75	0	1
s5-0135-0018	31	0	0
s5-0135-0019	37	0	0
s5-0135-0020	32	0	0
s5-0135-0021	34	0	1
s5-0135-0022	33	0	0
s5-0135-0023	33	0	0
s5-0135-0024	32	0	33
s5-0135-0025	69	0	0
s5-0135-0026	31	0	0
s5-0135-0027	30	0	0
s5-0135-0028	30	0	1
s5-0135-0029	32	0	0
s5-0135-0030	32	0	0
s5-0135-0031	32	0	0
s5-0136-0000	34	0	4
s5-0136-0001	32	0	1
s5-0136-0002	29	0	1
s5-0136-0003	31	0	0
s5-0136-0004	31	0	3
s5-0136-0005	31	0	0
s5-0136-0006	31	0	0
s5-0136-0007	68	0	0
s5-0136-0008	30	0	1
s5-0136-0009	32	0	0
s5-0136-0010	33	0	1
s5-0136-0011	32	0	0
s5-0136-0012	31	0	0
s5-0136-0013	30	0	0
s5-0136-0014	31	0	0
s5-0136-0015	32	0	0
s5-0136-0016	34	0	3
s5-0136-0017	32	0	2
s5-0136-0018	31	0	0
s5-0136-0019	33	0	1
s5-0136-0020	73	0	0
s5-0136-0021	34	0	1
s5-0136-0022	31	0	0
s5-0136-0023	33	0	1
s5-0136-0024	32	0	1
s5-0136-0025	31	0	1
s5-0136-0026	31	0	0
s5-0136-0027	29	0	0
s5-0136-0028	32	0	1
s5-0136-0029	31	0	0
s5-0136-0030	32	0	0
s5-0136-0031	31	0	0
s5-0137-0000	32	0	1
s5-0137-0001	71	0	0
s5-0137-0002	30	0	0
s5-0137-0003	32	0	0
s5-0137-0004	31	0	2
s5-0137-0005	32	0	0
s5-0137-0006	32	0	0
s5-0137-0007	30	0	0
s5-0137-0008	31	0	0
s5-0137-0009	31	0	0
s5-0137-0010	33	0	0
s5-0137-0011	32	0	0
s5-0137-0012	31	0	0
s5-0137-0013	31	0	0
s5-0137-0014	30	0	0
s5-0137-0015	29	0	0
s5-0137-0016	31	0	0
s5-0137-0017	31	0	0
s5-0137-0018	32	0	1
s5-0137-0019	68	0	0
s5-0137-0020	32	0	0
s5-0137-0021	32	0	0
s5-0137-0022	32	0	0
s5-0137-0023	33	0	0
s5-0137-0024	32	0	1
s5-0137-0025	32	0	0
s5-0137-0026	31	0	0
s5-0137-0027	229	0	0
s5-0137-0028	31	0	0
s5-0137-0029	30	0	0
s5-0137-0030	32	0	0
s5-0137-0031	32	0	0
s5-0138-0000	50	0	2
s5-0138-0001	88	0	0
s5-0138-0002	47	0	0
s5-0138-0003	47	0	0
s5-0138-0004	38	0	0
s5-0138-0005	39	0	2
s5-0138-0006	40	0	0
s5-0138-0007	40	0	0
s5-0138-0008	38	0	0
s5-0138-0009	39	0	0
s5-0138-0010	41	0	0
s5-0138-0011	41	0	0
s5-0138-0012	41	0	0
s5-0138-0013	42	0	0
s5-0138-0014	83	0	0
s5-0138-0015	40	0	0
s5-0138-0016	39	0	0
s5-0138-0017	40	0	0
s5-0138-0018	40	0	0
s5-0138-0019	39	0	0
s5-0138-0020	41	0	0
s5-0138-0021	41	0	0
s5-0138-0022	40	0	0
s5-0138-0023	42	0	0
s5-0138-0024	43	0	0
s5-0138-0025	43	0	0
s5-0138-0026	44	0	0
s5-0138-0027	85	0	0
s5-0138-0028	52	0	0
s5-0138-0029	52	0	0
s5-0138-0030	55	0	0
s5-0138-0031	55	0	0
s5-0139-0000	33	0	0
s5-0139-0001	34	0	0
s5-0139-0002	31	0	0
s5-0139-0003	31	0	0
s5-0139-0004	32	0	1
s5-0139-0005	32	0	0
s5-0139-0006	31	0	0
s5-0139-0007	31	0	0
s5-0139-0008	71	0	0
s5-0139-0009	31	0	0
s5-0139-0010	32	0	0
s5-0139-0011	31	0	0
s5-0139-0012	31	0	0
s5-0139-0013	31	0	0
s5-0139-0014	31	0	0
s5-0139-0015	30	0	0
s5-0139-0016	31	0	0
s5-0139-0017	29	0	0
s5-0139-0018	31	0	0
s5-0139-0019	32	0	0
s5-0139-0020	33	0	0
s5-0139-0021	32	0	0
s5-0139-0022	32	0	0
s5-0139-0023	72	0	0
s5-0139-0024	30	0	2
s5-0139-0025	31	0	0
s5-0139-0026	31	0	0
s5-0139-0027	31	0	0
s5-0139-0028	31	0	0
s5-0139-0029	31	0	0
s5-0139-0030	30	0	0
s5-0139-0031	32	0	0
s5-0140-0000	50	0	2
s5-0140-0001	50	0	0
s5-0140-0002	48	0	0
s5-0140-0003	47	0	0
s5-0140-0004	39	0	0
s5-0140-0005	82	0	0
s5-0140-0006	40	0	0
s5-0140-0007	40	0	0
s5-0140-0008	41	0	1
s5-0140-0009	39	0	0
s5-0140-0010	41	0	0
s5-0140-0011	39	0	0
s5-0140-0012	43	0	27
s5-0140-0013	42	0	1
s5-0140-0014	42	0	0
s5-0140-0015	40	0	0
s5-0140-0016	40	0	1
s5-0140-0017	38	0	0
s5-0140-0018	83	0	0
s5-0140-0019	41	0	0
s5-0140-0020	43	0	0
s5-0140-0021	43	0	0
s5-0140-0022	40	0	0
s5-0140-0023	40	0	0
s5-0140-0024	42	0	0
s5-0140-0025	44	0	0
s5-0140-0026	44	0	0
s5-0140-0027	43	0	0
s5-0140-0028	54	0	0
s5-0140-0029	52	0	0
s5-0140-0030	53	0	0
s5-0140-0031	95	0	0
s5-0141-0000	33	0	2
s5-0141-0001	32	0	0
s5-0141-0002	31	0	0
s5-0141-0003	31	0	0
s5-0141-0004	31	0	0
s5-0141-0005	32	0	0
s5-0141-0006	29	0	0
s5-0141-0007	30	0	0
s5-0141-0008	30	0	0
s5-0141-0009	32	0	0
s5-0141-0010	33	0	0
s5-0141-0011	31	0	0
s5-0141-0012	30	0	0
s5-0141-0013	32	0	0
s5-0141-0014	30	0	0
s5-0141-0015	68	0	0
s5-0141-0016	30	0	0
s5-0141-0017	31	0	0
s5-0141-0018	31	0	0
s5-0141-0019	30	0	0
s5-0141-0020	31	0	3
s5-0141-0021	32	0	0
s5-0141-0022	31	0	0
s5-0141-0023	30	0	0
s5-0141-0024	31	0	0
s5-0141-0025	31	0	0
s5-0141-0026	30	0	1
s5-0141-0027	31	0	0
s5-0141-0028	68	0	0
s5-0141-0029	31	0	0
s5-0141-0030	31	0	0
s5-0141-0031	30	0	0
s5-0142-0000	33	0	0
s5-0142-0001	31	0	0
s5-0142-0002	32	0	0
s5-0142-0003	32	0	0
s5-0142-0004	30	0	0
s5-0142-0005	29	0	0
s5-0142-0006	30	0	0
s5-0142-0007	30	0	0
s5-0142-0008	32	0	0
s5-0142-0009	31	0	0
s5-0142-0010	71	0	0
s5-0142-0011	31	0	0
s5-0142-0012	30	0	0
s5-0142-0013	31	0	0
s5-0142-0014	30	0	0
s5-0142-0015	32	0	0
s5-0142-0016	30	0	0
s5-0142-0017	30	0	0
s5-0142-0018	31	0	0
s5-0142-0019	30	0	0
s5-0142-0020	31	0	0
s5-0142-0021	33	0	0
s5-0142-0022	31	0	0
s5-0142-0023	31	0	0
s5-0142-0024	31	0	0
s5-0142-0025	30	0	0
s5-0142-0026	70	0	0
s5-0142-0027	30	0	0
s5-0142-0028	32	0	0
s5-0142-0029	31	0	0
s5-0142-0030	30	0	0
s5-0142-0031	30	0	0
s5-0143-0000	51	0	1
s5-0143-0001	48	0	0
s5-0143-0002	49	0	0
s5-0143-0003	48	0	0
s5-0143-0004	39	0	0
s5-0143-0005	39	0	0
s5-0143-0006	83	0	0
s5-0143-0007	40	0	0
s5-0143-0008	38	0	1
s5-0143-0009	39	0	0
s5-0143-0010	41	0	0
s5-0143-0011	41	0	0
s5-0143-0012	42	0	4
s5-0143-0013	41	0	0
s5-0143-0014	42	0	0
s5-0143-0015	42	0	0
s5-0143-0016	38	0	0
s5-0143-0017	39	0	0
s5-0143-0018	40	0	0
s5-0143-0019	38	0	0
s5-0143-0020	42	0	0
s5-0143-0021	85	0	0
s5-0143-0022	41	0	0
s5-0143-0023	41	0	0
s5-0143-0024	41	0	0
s5-0143-0025	43	0	0
s5-0143-0026	45	0	0
s5-0143-0027	44	0	0
s5-0143-0028	54	0	0
s5-0143-0029	54	0	0
s5-0143-0030	52	0	0
s5-0143-0031	54	0	0
s5-0144-0000	50	0	0
s5-0144-0001	48	0	0
s5-0144-0002	47	0	0
s5-0144-0003	48	0	1
s5-0144-0004	38	0	0
s5-0144-0005	83	0	0
s5-0144-0006	40	0	0
s5-0144-0007	38	0	0
s5-0144-0008	40	0	0
s5-0144-0009	40	0	0
s5-0144-0010	40	0	0
s5-0144-0011	40	0	0
s5-0144-0012	42	0	0
s5-0144-0013	41	0	0
s5-0144-0014	42	0	0
s5-0144-0015	41	0	0
s5-0144-0016	39	0	0
s5-0144-0017	40	0	0
s5-0144-0018	82	0	0
s5-0144-0019	40	0	0
s5-0144-0020	41	0	0
s5-0144-0021	42	0	0
s5-0144-0022	40	0	0
s5-0144-0023	40	0	0
s5-0144-0024	43	0	0
s5-0144-0025	43	0	0
s5-0144-0026	42	0	0
s5-0144-0027	43	0	0
s5-0144-0028	52	0	0
s5-0144-0029	53	0	0
s5-0144-0030	54	0	0
s5-0144-0031	93	0	0
s5-0145-0000	50	0	14
s5-0145-0001	48	0	3
s5-0145-0002	49	0	2
s5-0145-0003	47	0	5
s5-0145-0004	39	0	3
s5-0145-0005	40	0	0
s5-0145-0006	40	0	1
s5-0145-0007	39	0	0
s5-0145-0008	41	0	3
s5-0145-0009	40	0	0
s5-0145-0010	41	0	1
s5-0145-0011	40	0	2
s5-0145-0012	84	0	4
s5-0145-0013	42	0	0
s5-0145-0014	41	0	0
s5-0145-0015	42	0	0
s5-0145-0016	38	0	3
s5-0145-0017	38	0	1
s5-0145-0018	40	0	13
s5-0145-0019	40	0	4
s5-0145-0020	41	0	12
s5-0145-0021	44	0	1
s5-0145-0022	41	0	0
s5-0145-0023	39	0	0
s5-0145-0024	44	0	2
s5-0145-0025	87	0	0
s5-0145-0026	44	0	1
s5-0145-0027	42	0	0
s5-0145-0028	55	0	0
s5-0145-0029	54	0	0
s5-0145-0030	53	0	0
s5-0145-0031	55	0	0
s5-0146-0000	51	0	2
s5-0146-0001	47	0	1
s5-0146-0002	49	0	1
s5-0146-0003	47	0	1
s5-0146-0004	38	0	0
s5-0146-0005	40	0	0
s5-0146-0006	83	0	0
s5-0146-0007	38	0	0
s5-0146-0008	41	0	0
s5-0146-0009	39	0	0
s5-0146-0010	42	0	0
s5-0146-0011	40	0	0
s5-0146-0012	42	0	1
s5-0146-0013	39	0	0
s5-0146-0014	42	0	0
s5-0146-0015	40	0	0
s5-0146-0016	40	0	0
s5-0146-0017	39	0	1
s5-0146-0018	40	0	0
s5-0146-0019	83	0	1
s5-0146-0020	40	0	0
s5-0146-0021	42	0	0
s5-0146-0022	39	0	0
s5-0146-0023	41	0	0
s5-0146-0024	44	0	0
s5-0146-0025	44	0	0
s5-0146-0026	43	0	0
s5-0146-0027	44	0	0
s5-0146-0028	52	0	0
s5-0146-0029	54	0	0
s5-0146-0030	58	0	0
s5-0146-0031	54	0	0
s5-0147-0000	90	0	0
s5-0147-0001	47	0	0
s5-0147-0002	49	0	0
s5-0147-0003	46	0	0
s5-0147-0004	40	0	0
s5-0147-0005	38	0	0
s5-0147-0006	39	0	0
s5-0147-0007	39	0	0
s5-0147-0008	40	0	1
s5-0147-0009	40	0	0
s5-0147-0010	40	0	0
s5-0147-0011	39	0	0
s5-0147-0012	84	0	0
s5-0147-0013	41	0	0
s5-0147-0014	43	0	0
s5-0147-0015	42	0	0
s5-0147-0016	40	0	0
s5-0147-0017	38	0	0
s5-0147-0018	38	0	0
s5-0147-0019	43	0	0
s5-0147-0020	43	0	0
s5-0147-0021	43	0	0
s5-0147-0022	40	0	0
s5-0147-0023	40	0	0
s5-0147-0024	41	0	0
s5-0147-0025	87	0	0
s5-0147-0026	45	0	0
s5-0147-0027	45	0	0
s5-0147-0028	54	0	0
s5-0147-0029	54	0	0
s5-0147-0030	55	0	0
s5-0147-0031	52	0	0
s5-0148-0000	50	0	0
s5-0148-0001	49	0	0
s5-0148-0002	48	0	0
s5-0148-0003	47	0	0
s5-0148-0004	39	0	0
s5-0148-0005	38	0	0
s5-0148-0006	84	0	0
s5-0148-0007	40	0	0
s5-0148-0008	283	0	0
s5-0148-0009	276	0	1
s5-0148-0010	41	0	0
s5-0148-0011	286	0	0
s5-0148-0012	287	0	0
s5-0148-0013	296	0	0
s5-0148-0014	297	0	0
s5-0148-0015	291	0	0
s5-0148-0016	288	0	0
s5-0148-0017	285	0	0
s5-0148-0018	289	0	0
s5-0148-0019	286	0	0
s5-0148-0020	302	0	0
s5-0148-0021	297	0	0
s5-0148-0022	290	0	0
s5-0148-0023	289	0	0
s5-0148-0024	300	0	0
s5-0148-0025	308	0	0
s5-0148-0026	306	0	0
s5-0148-0027	299	0	0
s5-0148-0028	364	0	0
s5-0148-0029	358	0	0
s5-0148-0030	365	0	0
s5-0148-0031	365	0	0
s5-0149-0000	327	0	0
s5-0149-0001	334	0	0
s5-0149-0002	88	0	0
s5-0149-0003	46	0	0
s5-0149-0004	39	0	0
s5-0149-0005	41	0	0
s5-0149-0006	40	0	0
s5-0149-0007	40	0	0
s5-0149-0008	38	0	0
s5-0149-0009	39	0	0
s5-0149-0010	42	0	0
s5-0149-0011	40	0	0
s5-0149-0012	42	0	0
s5-0149-0013	42	0	0
s5-0149-0014	40	0	0
s5-0149-0015	41	0	0
s5-0149-0016	82	0	0
s5-0149-0017	38	0	0
s5-0149-0018	40	0	0
s5-0149-0019	40	0	0
s5-0149-0020	42	0	0
s5-0149-0021	43	0	0
s5-0149-0022	42	0	0
s5-0149-0023	40	0	0
s5-0149-0024	45	0	0
s5-0149-0025	46	0	0
s5-0149-0026	45	0	0
s5-0149-0027	42	0	0
s5-0149-0028	355	0	0
s5-0149-0029	356	0	0
s5-0149-0030	359	0	0
s5-0149-0031	361	0	0
s5-0150-0000	49	0	1
s5-0150-0001	87	0	0
s5-0150-0002	326	0	0
s5-0150-0003	327	0	0
s5-0150-0004	39	0	0
s5-0150-0005	284	0	0
s5-0150-0006	285	0	0
s5-0150-0007	286	0	0
s5-0150-0008	288	0	0
s5-0150-0009	271	0	0
s5-0150-0010	285	0	0
s5-0150-0011	285	0	0
s5-0150-0012	297	0	1
s5-0150-0013	295	0	0
s5-0150-0014	292	0	0
s5-0150-0015	293	0	0
s5-0150-0016	285	0	0
s5-0150-0017	39	0	0
s5-0150-0018	40	0	0
s5-0150-0019	286	0	0
s5-0150-0020	42	0	0
s5-0150-0021	43	0	0
s5-0150-0022	40	0	0
s5-0150-0023	40	0	0
s5-0150-0024	43	0	0
s5-0150-0025	44	0	0
s5-0150-0026	44	0	0
s5-0150-0027	43	0	0
s5-0150-0028	51	0	0
s5-0150-0029	95	0	0
s5-0150-0030	54	0	0
s5-0150-0031	55	0	0
s5-0151-0000	325	0	1
s5-0151-0001	49	0	0
s5-0151-0002	322	0	0
s5-0151-0003	329	0	0
s5-0151-0004	289	0	0
s5-0151-0005	280	0	0
s5-0151-0006	287	0	0
s5-0151-0007	281	0	0
s5-0151-0008	283	0	0
s5-0151-0009	287	0	0
s5-0151-0010	288	0	0
s5-0151-0011	275	0	0
s5-0151-0012	42	0	0
s5-0151-0013	293	0	0
s5-0151-0014	294	0	0
s5-0151-0015	295	0	0
s5-0151-0016	38	0	0
s5-0151-0017	289	0	0
s5-0151-0018	283	0	0
s5-0151-0019	282	0	0
s5-0151-0020	297	0	0
s5-0151-0021	291	0	0
s5-0151-0022	286	0	0
s5-0151-0023	40	0	0
s5-0151-0024	43	0	0
s5-0151-0025	44	0	0
s5-0151-0026	44	0	0
s5-0151-0027	301	0	0
s5-0151-0028	362	0	0
s5-0151-0029	55	0	0
s5-0151-0030	54	0	0
s5-0151-0031	52	0	0
